,status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
2428,246675545449582_258727637577706,13,9,0,13,0,0,0,0,0
2429,246675545449582_258707684246368,15,3,0,15,0,0,0,0,0
2430,246675545449582_258700227580447,12,27,0,12,0,0,0,0,0
2431,246675545449582_258696794247457,14,8,2,14,0,0,0,0,0
2432,246675545449582_258695517580918,21,12,1,21,0,0,0,0,0
2433,246675545449582_258507964266340,21,14,0,21,0,0,0,0,0
2434,246675545449582_258471624269974,28,5,0,28,0,0,0,0,0
2435,246675545449582_258463500937453,14,0,1,14,0,0,0,0,0
2436,246675545449582_258457277604742,19,2,0,19,0,0,0,0,0
2437,246675545449582_258454394271697,13,0,1,13,0,0,0,0,0
2438,246675545449582_258441707606299,15,2,0,15,0,0,0,0,0
2439,246675545449582_258439700939833,23,1,0,23,0,0,0,0,0
2440,246675545449582_258434057607064,31,16,0,31,0,0,0,0,0
2441,246675545449582_258431467607323,14,0,0,14,0,0,0,0,0
2442,246675545449582_258430270940776,5,18,0,5,0,0,0,0,0
2443,246675545449582_258424687608001,21,3,0,21,0,0,0,0,0
2444,246675545449582_258424514274685,15,0,0,15,0,0,0,0,0
2445,246675545449582_258404600943343,23,4,0,23,0,0,0,0,0
2446,246675545449582_258404400943363,16,0,0,16,0,0,0,0,0
2447,246675545449582_258236744293462,22,12,2,22,0,0,0,0,0
2448,246675545449582_258224590961344,15,11,0,15,0,0,0,0,0
2449,246675545449582_258208610962942,23,32,0,23,0,0,0,0,0
2450,246675545449582_258169804300156,27,7,0,27,0,0,0,0,0
2451,246675545449582_258156694301467,20,2,0,20,0,0,0,0,0
2452,246675545449582_258156617634808,18,12,0,18,0,0,0,0,0
2453,246675545449582_258126417637828,30,6,0,30,0,0,0,0,0
2454,246675545449582_258103837640086,16,3,0,16,0,0,0,0,0
2455,246675545449582_258103727640097,14,13,0,14,0,0,0,0,0
2456,246675545449582_258101237640346,18,0,0,18,0,0,0,0,0
2457,246675545449582_258100880973715,26,11,0,26,0,0,0,0,0
2458,246675545449582_258094087641061,19,4,0,19,0,0,0,0,0
2459,246675545449582_258093874307749,14,2,0,14,0,0,0,0,0
2460,246675545449582_258091590974644,20,5,0,20,0,0,0,0,0
2461,246675545449582_257940687656401,20,3,0,20,0,0,0,0,0
2462,246675545449582_257935004323636,15,0,0,15,0,0,0,0,0
2463,246675545449582_257903000993503,15,12,0,15,0,0,0,0,0
2464,246675545449582_257901844326952,13,1,0,13,0,0,0,0,0
2465,246675545449582_257858927664577,21,5,0,21,0,0,0,0,0
2466,246675545449582_257857904331346,31,6,0,31,0,0,0,0,0
2467,246675545449582_257855050998298,26,11,0,26,0,0,0,0,0
2468,246675545449582_257609041022899,27,9,6,27,0,0,0,0,0
2469,246675545449582_257606351023168,21,11,0,21,0,0,0,0,0
2470,246675545449582_257569977693472,21,22,1,21,0,0,0,0,0
2471,246675545449582_257567334360403,24,9,0,24,0,0,0,0,0
2472,246675545449582_257565891027214,17,25,2,17,0,0,0,0,0
2473,246675545449582_257565181027285,18,5,0,18,0,0,0,0,0
2474,246675545449582_257562127694257,13,4,0,13,0,0,0,0,0
2475,246675545449582_257560654361071,14,7,0,14,0,0,0,0,0
2476,246675545449582_257498741033929,25,17,0,25,0,0,0,0,0
2477,246675545449582_257259424391194,10,21,0,10,0,0,0,0,0
2478,246675545449582_257256374391499,12,5,0,12,0,0,0,0,0
2479,246675545449582_256956154421521,26,21,0,26,0,0,0,0,0
2480,246675545449582_256951144422022,24,11,0,24,0,0,0,0,0
2481,246675545449582_256950364422100,16,2,0,16,0,0,0,0,0
2482,246675545449582_256877197762750,25,4,0,25,0,0,0,0,0
2483,246675545449582_256872531096550,18,1,0,18,0,0,0,0,0
2484,246675545449582_256872487763221,17,5,0,17,0,0,0,0,0
2485,246675545449582_256867524430384,24,15,0,24,0,0,0,0,0
2486,246675545449582_256685851115218,13,2,0,13,0,0,0,0,0
2487,246675545449582_256641764452960,20,18,0,20,0,0,0,0,0
2488,246675545449582_256641217786348,21,6,1,21,0,0,0,0,0
2489,246675545449582_256640847786385,21,8,0,21,0,0,0,0,0
2490,246675545449582_256638551119948,13,8,0,13,0,0,0,0,0
2491,246675545449582_256636367786833,16,3,0,16,0,0,0,0,0
2492,246675545449582_256634347787035,14,5,0,14,0,0,0,0,0
2493,246675545449582_256625507787919,16,1,0,16,0,0,0,0,0
2494,246675545449582_256620511121752,19,10,0,19,0,0,0,0,0
2495,246675545449582_256568347793635,18,4,0,18,0,0,0,0,0
2496,246675545449582_256538711129932,20,5,0,20,0,0,0,0,0
2497,246675545449582_256535024463634,19,9,0,19,0,0,0,0,0
2498,246675545449582_256307237819746,19,3,0,19,0,0,0,0,0
2499,246675545449582_256288797821590,9,6,0,9,0,0,0,0,0
2500,246675545449582_256239017826568,21,17,0,21,0,0,0,0,0
2501,246675545449582_256220707828399,29,5,3,29,0,0,0,0,0
2502,246675545449582_256212667829203,14,0,0,14,0,0,0,0,0
2503,246675545449582_255963901187413,20,18,0,20,0,0,0,0,0
2504,246675545449582_255953254521811,27,18,0,27,0,0,0,0,0
2505,246675545449582_255921641191639,21,5,0,21,0,0,0,0,0
2506,246675545449582_255918684525268,12,0,0,12,0,0,0,0,0
2507,246675545449582_255842134532923,23,5,0,23,0,0,0,0,0
2508,246675545449582_255812181202585,22,3,0,22,0,0,0,0,0
2509,246675545449582_255797451204058,29,7,0,29,0,0,0,0,0
2510,246675545449582_255594701224333,26,13,1,26,0,0,0,0,0
2511,246675545449582_255588291224974,23,11,0,23,0,0,0,0,0
2512,246675545449582_255570137893456,16,16,0,16,0,0,0,0,0
2513,246675545449582_255564864560650,22,4,1,22,0,0,0,0,0
2514,246675545449582_255564561227347,18,4,0,18,0,0,0,0,0
2515,246675545449582_255542957896174,39,12,0,39,0,0,0,0,0
2516,246675545449582_255524067898063,25,19,0,25,0,0,0,0,0
2517,246675545449582_255514004565736,15,9,0,15,0,0,0,0,0
2518,246675545449582_255298997920570,20,3,0,20,0,0,0,0,0
2519,246675545449582_255297367920733,24,2,0,24,0,0,0,0,0
2520,246675545449582_255271061256697,30,4,0,30,0,0,0,0,0
2521,246675545449582_255252671258536,18,8,0,18,0,0,0,0,0
2522,246675545449582_255250871258716,22,5,0,22,0,0,0,0,0
2523,246675545449582_255217501262053,18,7,0,18,0,0,0,0,0
2524,246675545449582_255189867931483,22,37,0,22,0,0,0,0,0
2525,246675545449582_255175994599537,17,12,0,17,0,0,0,0,0
2526,246675545449582_254918244625312,19,0,0,19,0,0,0,0,0
2527,246675545449582_254917977958672,15,7,1,15,0,0,0,0,0
2528,246675545449582_254856844631452,36,16,0,36,0,0,0,0,0
2529,246675545449582_254843227966147,18,9,0,18,0,0,0,0,0
2530,246675545449582_254832707967199,9,7,0,9,0,0,0,0,0
2531,246675545449582_254584864658650,25,13,0,25,0,0,0,0,0
2532,246675545449582_254583994658737,22,11,0,22,0,0,0,0,0
2533,246675545449582_254530031330800,17,13,0,17,0,0,0,0,0
2534,246675545449582_254426824674454,10,9,0,10,0,0,0,0,0
2535,246675545449582_254424924674644,13,1,1,13,0,0,0,0,0
2536,246675545449582_253853051398498,33,47,0,33,0,0,0,0,0
2537,246675545449582_253852588065211,14,13,0,14,0,0,0,0,0
2538,246675545449582_253812624735874,10,6,0,10,0,0,0,0,0
2539,246675545449582_253807448069725,14,0,0,14,0,0,0,0,0
2540,246675545449582_253618711421932,15,0,0,15,0,0,0,0,0
2541,246675545449582_253611341422669,18,1,0,18,0,0,0,0,0
2542,246675545449582_253610724756064,14,2,0,14,0,0,0,0,0
2543,246675545449582_253510661432737,32,7,1,32,0,0,0,0,0
2544,246675545449582_253490791434724,14,1,0,14,0,0,0,0,0
2545,246675545449582_253471628103307,13,10,0,13,0,0,0,0,0
2546,246675545449582_253238074793329,12,4,0,12,0,0,0,0,0
2547,246675545449582_253232331460570,15,15,0,15,0,0,0,0,0
2548,246675545449582_253214224795714,14,0,0,14,0,0,0,0,0
2549,246675545449582_252897941494009,23,4,0,23,0,0,0,0,0
2550,246675545449582_252525541531249,18,0,0,18,0,0,0,0,0
2551,246675545449582_252489001534903,21,1,0,21,0,0,0,0,0
2552,246675545449582_252488324868304,15,2,0,15,0,0,0,0,0
2553,246675545449582_252243058226164,13,3,0,13,0,0,0,0,0
2554,246675545449582_251934274923709,13,0,0,13,0,0,0,0,0
2555,246675545449582_251579051625898,18,3,0,18,0,0,0,0,0
2556,246675545449582_251508604966276,18,5,0,18,0,0,0,0,0
2557,246675545449582_251302861653517,12,0,0,12,0,0,0,0,0
2558,246675545449582_251228608327609,12,0,0,12,0,0,0,0,0
2559,246675545449582_250985048351965,19,1,0,19,0,0,0,0,0
2560,246675545449582_250953661688437,29,9,0,29,0,0,0,0,0
2561,246675545449582_250933641690439,12,1,0,12,0,0,0,0,0
2562,246675545449582_250605655056571,13,2,0,13,0,0,0,0,0
2563,246675545449582_250548965062240,12,0,1,12,0,0,0,0,0
2564,246675545449582_250546838395786,19,3,0,19,0,0,0,0,0
2565,246675545449582_250541305063006,22,8,0,22,0,0,0,0,0
2566,246675545449582_250538165063320,38,6,1,38,0,0,0,0,0
2567,246675545449582_250364151747388,17,7,0,17,0,0,0,0,0
2568,246675545449582_250346895082447,37,7,2,37,0,0,0,0,0
2569,246675545449582_250223081761495,28,7,0,28,0,0,0,0,0
2570,246675545449582_250167221767081,22,5,1,22,0,0,0,0,0
2571,246675545449582_250166925100444,28,2,0,28,0,0,0,0,0
2572,246675545449582_249955915121545,19,30,0,19,0,0,0,0,0
2573,246675545449582_249955205121616,33,12,0,33,0,0,0,0,0
2574,246675545449582_249921518458318,18,3,0,18,0,0,0,0,0
2575,246675545449582_249904368460033,16,7,0,16,0,0,0,0,0
2576,246675545449582_249863761797427,32,4,0,32,0,0,0,0,0
2577,246675545449582_249863588464111,30,7,0,30,0,0,0,0,0
2578,246675545449582_249677965149340,20,5,0,20,0,0,0,0,0
2579,246675545449582_249677875149349,16,2,0,16,0,0,0,0,0
2580,246675545449582_249650548485415,36,18,1,36,0,0,0,0,0
2581,246675545449582_249561731827630,30,4,1,30,0,0,0,0,0
2582,246675545449582_249545791829224,22,2,0,22,0,0,0,0,0
2583,246675545449582_249240038526466,34,14,0,34,0,0,0,0,0
2584,246675545449582_249208981862905,19,3,0,19,0,0,0,0,0
2585,246675545449582_249020721881731,15,5,0,15,0,0,0,0,0
2586,246675545449582_248960371887766,12,1,0,12,0,0,0,0,0
2587,246675545449582_248923265224810,23,32,0,23,0,0,0,0,0
2588,246675545449582_248889078561562,13,2,0,13,0,0,0,0,0
2589,246675545449582_248696335247503,17,4,0,17,0,0,0,0,0
2590,246675545449582_248392831944520,30,33,0,30,0,0,0,0,0
2591,246675545449582_248381495278987,32,1,0,32,0,0,0,0,0
2592,246675545449582_248364511947352,12,4,0,12,0,0,0,0,0
2593,246675545449582_248293388621131,32,24,0,32,0,0,0,0,0
2594,246675545449582_248287131955090,23,6,0,23,0,0,0,0,0
2595,246675545449582_248044078646062,34,2,0,34,0,0,0,0,0
2596,246675545449582_248030928647377,62,19,0,62,0,0,0,0,0
2597,246675545449582_247964908653979,18,20,0,18,0,0,0,0,0
2598,246675545449582_247961911987612,10,2,0,10,0,0,0,0,0
2599,246675545449582_247958711987932,16,0,0,16,0,0,0,0,0
2600,246675545449582_247762428674227,23,5,0,23,0,0,0,0,0
2601,246675545449582_247760682007735,14,0,0,14,0,0,0,0,0
2602,246675545449582_247759968674473,20,7,0,20,0,0,0,0,0
2603,246675545449582_247759208674549,25,8,0,25,0,0,0,0,0
2604,246675545449582_247701705346966,19,7,0,19,0,0,0,0,0
2605,246675545449582_247692362014567,17,2,0,17,0,0,0,0,0
2606,246675545449582_247654205351716,15,13,0,15,0,0,0,0,0
2607,246675545449582_247652295351907,25,9,0,25,0,0,0,0,0
2608,246675545449582_247642612019542,18,2,0,18,0,0,0,0,0
2609,246675545449582_247428475374289,13,3,0,13,0,0,0,0,0
2610,246675545449582_247323175384819,19,2,0,19,0,0,0,0,0
2611,246675545449582_247276378722832,29,10,2,29,0,0,0,0,0
2612,246675545449582_247261385390998,13,3,0,13,0,0,0,0,0
2613,246675545449582_247076205409516,25,0,0,25,0,0,0,0,0
2614,246675545449582_247068298743640,21,0,0,21,0,0,0,0,0
2615,246675545449582_247063378744132,48,17,2,48,0,0,0,0,0
2616,246675545449582_247060168744453,22,0,0,22,0,0,0,0,0
2617,246675545449582_247057068744763,20,1,0,20,0,0,0,0,0
2618,246675545449582_247052292078574,14,14,0,14,0,0,0,0,0
2619,246675545449582_246983925418744,31,17,0,31,0,0,0,0,0
2620,246675545449582_246964958753974,12,3,0,12,0,0,0,0,0
2621,246675545449582_246750718775398,24,39,0,24,0,0,0,0,0
2622,246675545449582_246716798778790,10,5,0,10,0,0,0,0,0
2623,246675545449582_246716595445477,21,3,0,21,0,0,0,0,0
2624,246675545449582_246716478778822,18,0,0,18,0,0,0,0,0
2625,246675545449582_246704432113360,14,1,0,14,0,0,0,0,0
2626,246675545449582_246701552113648,15,11,0,15,0,0,0,0,0
2627,246675545449582_246691078781362,13,4,0,13,0,0,0,0,0
2628,246675545449582_246690352114768,12,4,0,12,0,0,0,0,0
2629,246675545449582_246689645448172,13,2,0,13,0,0,0,0,0
2630,246675545449582_246688625448274,19,17,3,19,0,0,0,0,0
2631,246675545449582_246686478781822,12,3,0,12,0,0,0,0,0
2632,246675545449582_246684432115360,14,1,0,14,0,0,0,0,0
2633,246675545449582_246678538782616,14,7,0,14,0,0,0,0,0
2634,246675545449582_246677465449390,15,3,0,15,0,0,0,0,0
2635,134115277150304_269134793648351,5,0,0,5,0,0,0,0,0
2636,134115277150304_268995406995623,20,1,0,19,1,0,0,0,0
2637,134115277150304_268911803670650,227,1222,226,182,41,2,1,1,0
2638,134115277150304_268895213672309,57,1,0,56,1,0,0,0,0
2639,134115277150304_268867163675114,8,0,0,8,0,0,0,0,0
2640,134115277150304_268594230369074,94,1,1,91,1,2,0,0,0
2641,134115277150304_268546963707134,72,1,1,72,0,0,0,0,0
2642,134115277150304_268201997074964,12,0,0,12,0,0,0,0,0
2643,134115277150304_268165693745261,209,553,152,177,30,0,0,1,1
2644,134115277150304_267958367099327,5,0,0,5,0,0,0,0,0
2645,134115277150304_267911213770709,576,25,7,560,13,3,0,0,0
2646,134115277150304_267889837106180,42,0,1,42,0,0,0,0,0
2647,134115277150304_267886563773174,30,0,1,30,0,0,0,0,0
2648,134115277150304_267883277106836,32,1,0,32,0,0,0,0,0
2649,134115277150304_267878237107340,27,0,1,27,0,0,0,0,0
2650,134115277150304_267850580443439,3,0,0,3,0,0,0,0,0
2651,134115277150304_267828460445651,14,0,0,14,0,0,0,0,0
2652,134115277150304_267779113783919,56,0,6,54,2,0,0,0,0
2653,134115277150304_267763907118773,210,816,246,152,55,0,3,0,0
2654,134115277150304_267737200454777,89,8,0,89,0,0,0,0,0
2655,134115277150304_267476160480881,4,0,0,4,0,0,0,0,0
2656,134115277150304_267324153829415,76,1,1,75,1,0,0,0,0
2657,134115277150304_267313647163799,127,0,10,119,4,4,0,0,0
2658,134115277150304_267248903836940,12,1,0,12,0,0,0,0,0
2659,134115277150304_267202493841581,191,612,201,149,41,0,0,1,0
2660,134115277150304_267168227178341,209,457,155,169,39,0,0,0,1
2661,134115277150304_267171470511350,9,0,0,9,0,0,0,0,0
2662,134115277150304_266995270528970,41,0,2,40,1,0,0,0,0
2663,134115277150304_266911940537303,19,0,0,19,0,0,0,0,0
2664,134115277150304_266849803876850,227,18,2,213,6,7,1,0,0
2665,134115277150304_266810283880802,8,2,0,8,0,0,0,0,0
2666,134115277150304_266629743898856,91,0,1,89,2,0,0,0,0
2667,134115277150304_266522743909556,5,4,0,5,0,0,0,0,0
2668,134115277150304_266519653909865,17,0,0,17,0,0,0,0,0
2669,134115277150304_266472673914563,197,540,261,170,27,0,0,0,0
2670,134115277150304_266291833932647,354,10,2,342,8,4,0,0,0
2671,134115277150304_266235537271610,44,1,1,44,0,0,0,0,0
2672,134115277150304_266231430605354,21,2,0,21,0,0,0,0,0
2673,134115277150304_266148643946966,54,2,0,54,0,0,0,0,0
2674,134115277150304_266122243949606,10,0,1,10,0,0,0,0,0
2675,134115277150304_265865067308657,14,0,0,13,0,1,0,0,0
2676,134115277150304_265810657314098,236,785,145,193,40,2,1,0,0
2677,134115277150304_265552277339936,464,51,4,453,9,2,0,0,0
2678,134115277150304_265523780676119,78,0,1,77,1,0,0,0,0
2679,134115277150304_265463880682109,15,0,0,15,0,0,0,0,0
2680,134115277150304_265397507355413,2,0,0,2,0,0,0,0,0
2681,134115277150304_265184724043358,91,4,3,90,1,0,0,0,0
2682,134115277150304_265183510710146,56,0,1,55,1,0,0,0,0
2683,134115277150304_265172584044572,15,0,5,15,0,0,0,0,0
2684,134115277150304_265154657379698,46,2,2,44,1,1,0,0,0
2685,134115277150304_265109690717528,19,0,0,19,0,0,0,0,0
2686,134115277150304_265041784057652,113,11,1,113,0,0,0,0,0
2687,134115277150304_265029077392256,5,0,0,5,0,0,0,0,0
2688,134115277150304_264773274084503,332,21,6,319,7,6,0,0,0
2689,134115277150304_264734487421715,12,1,0,12,0,0,0,0,0
2690,134115277150304_264554297439734,11,0,0,10,0,1,0,0,0
2691,134115277150304_264493694112461,56,4,2,55,1,0,0,0,0
2692,134115277150304_264416247453539,72,13,1,69,3,0,0,0,0
2693,134115277150304_264168277478336,10,0,0,10,0,0,0,0,0
2694,134115277150304_264160757479088,56,3,12,54,2,0,0,0,0
2695,134115277150304_264104020818095,45,0,3,44,1,0,0,0,0
2696,134115277150304_264088287486335,37,0,2,35,1,1,0,0,0
2697,134115277150304_264047274157103,71,10,49,68,1,2,0,0,0
2698,134115277150304_263902884171542,51,0,2,49,2,0,0,0,0
2699,134115277150304_263832277511936,76,3,15,74,1,1,0,0,0
2700,134115277150304_263745704187260,69,11,69,65,2,1,0,1,0
2701,134115277150304_263728484188982,58,5,70,57,1,0,0,0,0
2702,134115277150304_263726404189190,29,1,1,27,2,0,0,0,0
2703,134115277150304_263710614190769,48,3,54,47,1,0,0,0,0
2704,134115277150304_263680447527119,9,1,0,7,1,1,0,0,0
2705,134115277150304_263475894214241,69,0,0,68,1,0,0,0,0
2706,134115277150304_263420594219771,19,0,0,19,0,0,0,0,0
2707,134115277150304_263211650907332,34,0,0,32,2,0,0,0,0
2708,134115277150304_263210987574065,29,1,0,28,1,0,0,0,0
2709,134115277150304_263083127586851,16,3,1,16,0,0,0,0,0
2710,134115277150304_262867694275061,6,0,0,6,0,0,0,0,0
2711,134115277150304_262713730957124,13,1,0,12,1,0,0,0,0
2712,134115277150304_262504224311408,9,0,0,9,0,0,0,0,0
2713,134115277150304_262436070984890,82,0,1,78,3,1,0,0,0
2714,134115277150304_262306004331230,5,0,0,5,0,0,0,0,0
2715,134115277150304_262304830998014,5,0,0,5,0,0,0,0,0
2716,134115277150304_262275227667641,219,694,173,179,39,0,1,0,0
2717,134115277150304_261895001038997,387,3221,242,299,83,2,2,1,0
2718,134115277150304_261778714383959,8,0,0,8,0,0,0,0,0
2719,134115277150304_261725764389254,68,0,1,64,3,0,1,0,0
2720,134115277150304_261719834389847,53,0,1,52,1,0,0,0,0
2721,134115277150304_261716644390166,23,0,1,21,1,1,0,0,0
2722,134115277150304_261605764401254,15,0,0,15,0,0,0,0,0
2723,134115277150304_261546877740476,280,1060,223,232,48,0,0,0,0
2724,134115277150304_261537571074740,8,0,0,7,1,0,0,0,0
2725,134115277150304_261259784435852,23,0,1,23,0,0,0,0,0
2726,134115277150304_261077991120698,16,0,0,16,0,0,0,0,0
2727,134115277150304_260999127795251,243,7,3,240,2,1,0,0,0
2728,134115277150304_260888501139647,84,3,2,83,1,0,0,0,0
2729,134115277150304_260871321141365,15,0,0,15,0,0,0,0,0
2730,134115277150304_260809957814168,303,904,177,237,63,1,2,0,0
2731,134115277150304_260595287835635,114,0,3,113,1,0,0,0,0
2732,134115277150304_260572181171279,174,66,1,173,1,0,0,0,0
2733,134115277150304_260281021200395,10,0,0,10,0,0,0,0,0
2734,134115277150304_260231494538681,87,56,0,87,0,0,0,0,0
2735,134115277150304_260161884545642,81,4,2,79,2,0,0,0,0
2736,134115277150304_260126487882515,18,1,0,18,0,0,0,0,0
2737,134115277150304_259885254573305,62,1,1,61,1,0,0,0,0
2738,134115277150304_259881101240387,318,2,4,316,2,0,0,0,0
2739,134115277150304_259879377907226,43,1,2,41,2,0,0,0,0
2740,134115277150304_259873131241184,80,2,1,79,1,0,0,0,0
2741,134115277150304_259660397929124,19,0,0,19,0,0,0,0,0
2742,134115277150304_259583917936772,133,9,2,130,3,0,0,0,0
2743,134115277150304_259544587940705,24,1,0,24,0,0,0,0,0
2744,134115277150304_259489667946197,328,1094,235,274,51,1,2,0,0
2745,134115277150304_259394744622356,8,0,0,8,0,0,0,0,0
2746,134115277150304_259165564645274,488,2428,273,392,94,0,1,1,0
2747,134115277150304_258976081330889,50,0,1,49,1,0,0,0,0
2748,134115277150304_258970924664738,6,0,2,6,0,0,0,0,0
2749,134115277150304_258875121340985,19,2,1,19,0,0,0,0,0
2750,134115277150304_258433484718482,12,0,0,12,0,0,0,0,0
2751,134115277150304_258328388062325,58,1,0,58,0,0,0,0,0
2752,134115277150304_258295491398948,20,0,1,20,0,0,0,0,0
2753,134115277150304_258098928085271,90,0,1,89,1,0,0,0,0
2754,134115277150304_258053674756463,7,0,0,7,0,0,0,0,0
2755,134115277150304_257981204763710,20,0,0,20,0,0,0,0,0
2756,134115277150304_257697138125450,9,0,0,9,0,0,0,0,0
2757,134115277150304_257688051459692,72,0,0,72,0,0,0,0,0
2758,134115277150304_257631651465332,8,1,0,8,0,0,0,0,0
2759,134115277150304_257630164798814,2,0,0,2,0,0,0,0,0
2760,134115277150304_257557814806049,17,3,0,17,0,0,0,0,0
2761,134115277150304_257505098144654,185,996,232,111,74,0,0,0,0
2762,134115277150304_257299724831858,7,1,0,7,0,0,0,0,0
2763,134115277150304_257274221501075,73,1,0,71,2,0,0,0,0
2764,134115277150304_257271561501341,70,0,0,68,2,0,0,0,0
2765,134115277150304_257260221502475,68,2,0,66,1,1,0,0,0
2766,134115277150304_257195851508912,17,2,0,17,0,0,0,0,0
2767,134115277150304_256942998200864,11,0,0,11,0,0,0,0,0
2768,134115277150304_256938004868030,8,0,0,8,0,0,0,0,0
2769,134115277150304_256918544869976,8,0,0,8,0,0,0,0,0
2770,134115277150304_256859734875857,71,2,1,70,1,0,0,0,0
2771,134115277150304_256818048213359,3,1,0,2,0,0,0,1,0
2772,134115277150304_256616318233532,61,1,0,61,0,0,0,0,0
2773,134115277150304_256553994906431,151,9,1,142,6,3,0,0,0
2774,134115277150304_256455734916257,6,0,0,6,0,0,0,0,0
2775,134115277150304_256426731585824,139,0,1,139,0,0,0,0,0
2776,134115277150304_256424781586019,43,1,0,40,3,0,0,0,0
2777,134115277150304_256240351604462,8,0,0,8,0,0,0,0,0
2778,134115277150304_256182154943615,51,0,3,51,0,0,0,0,0
